,Observation station,Year,Month,Day,Time [Local time],Average temperature [°C],Snow depth [cm]
8441,Lahti Sopenkorpi,2022,7,15,03:00,13.8,-1
8442,Lahti Sopenkorpi,2022,7,16,03:00,12.2,-1
8443,Lahti Sopenkorpi,2022,7,17,03:00,13.4,-1
8444,Lahti Sopenkorpi,2022,7,18,03:00,15.2,-1
8445,Lahti Sopenkorpi,2022,7,19,03:00,17.1,-1
8446,Lahti Sopenkorpi,2022,7,20,03:00,18.4,-1
8447,Lahti Sopenkorpi,2022,7,21,03:00,22.2,-1
8448,Lahti Sopenkorpi,2022,7,22,03:00,23.9,-1
8449,Lahti Sopenkorpi,2022,7,23,03:00,19.7,-1
8450,Lahti Sopenkorpi,2022,7,24,03:00,16.7,-1
8451,Lahti Sopenkorpi,2022,7,25,03:00,19.6,-1
8452,Lahti Sopenkorpi,2022,7,26,03:00,19.6,-1
8453,Lahti Sopenkorpi,2022,7,27,03:00,17.2,-1
8454,Lahti Sopenkorpi,2022,7,28,03:00,15.7,-1
8455,Lahti Sopenkorpi,2022,7,29,03:00,15.3,-1
8456,Lahti Sopenkorpi,2022,7,30,03:00,14.9,-1
8457,Lahti Sopenkorpi,2022,7,31,03:00,17.0,-1
8458,Lahti Sopenkorpi,2022,8,1,03:00,17.2,-1
8459,Lahti Sopenkorpi,2022,8,2,03:00,18.2,-1
8460,Lahti Sopenkorpi,2022,8,3,03:00,17.1,-1
8461,Lahti Sopenkorpi,2022,8,4,03:00,21.8,-1
8462,Lahti Sopenkorpi,2022,8,5,03:00,23.1,-1
8463,Lahti Sopenkorpi,2022,8,6,03:00,17.7,-1
8464,Lahti Sopenkorpi,2022,8,7,03:00,14.4,-1
8465,Lahti Sopenkorpi,2022,8,8,03:00,14.5,-1
8466,Lahti Sopenkorpi,2022,8,9,03:00,16.9,-1
8467,Lahti Sopenkorpi,2022,8,10,03:00,17.4,-1
8468,Lahti Sopenkorpi,2022,8,11,03:00,20.7,-1
8469,Lahti Sopenkorpi,2022,8,12,03:00,20.7,-1
8470,Lahti Sopenkorpi,2022,8,13,03:00,20.2,-1
8471,Lahti Sopenkorpi,2022,8,14,03:00,20.3,-1
8472,Lahti Sopenkorpi,2022,8,15,03:00,21.8,-1
8473,Lahti Sopenkorpi,2022,8,16,03:00,23.9,-1
8474,Lahti Sopenkorpi,2022,8,17,03:00,23.5,-1
8475,Lahti Sopenkorpi,2022,8,18,03:00,21.8,-1
8476,Lahti Sopenkorpi,2022,8,19,03:00,24.8,-1
8477,Lahti Sopenkorpi,2022,8,20,03:00,23.3,-1
8478,Lahti Sopenkorpi,2022,8,21,03:00,20.1,-1
8479,Lahti Sopenkorpi,2022,8,22,03:00,18.0,-1
8480,Lahti Sopenkorpi,2022,8,23,03:00,19.5,-1
8481,Lahti Sopenkorpi,2022,8,24,03:00,20.2,-1
8482,Lahti Sopenkorpi,2022,8,25,03:00,15.9,-1
8483,Lahti Sopenkorpi,2022,8,26,03:00,16.1,-1
8484,Lahti Sopenkorpi,2022,8,27,03:00,19.5,-1
8485,Lahti Sopenkorpi,2022,8,28,03:00,19.0,-1
8486,Lahti Sopenkorpi,2022,8,29,03:00,14.1,-1
8487,Lahti Sopenkorpi,2022,8,30,03:00,13.5,-1
8488,Lahti Sopenkorpi,2022,8,31,03:00,10.4,-1
8489,Lahti Sopenkorpi,2022,9,1,03:00,10.3,-1
8490,Lahti Sopenkorpi,2022,9,2,03:00,8.9,-1
8491,Lahti Sopenkorpi,2022,9,3,03:00,8.0,-1
8492,Lahti Sopenkorpi,2022,9,4,03:00,8.8,-1
8493,Lahti Sopenkorpi,2022,9,5,03:00,8.9,-1
8494,Lahti Sopenkorpi,2022,9,6,03:00,10.1,-1
8495,Lahti Sopenkorpi,2022,9,7,03:00,9.7,-1
8496,Lahti Sopenkorpi,2022,9,8,03:00,7.7,-1
8497,Lahti Sopenkorpi,2022,9,9,03:00,8.0,-1
8498,Lahti Sopenkorpi,2022,9,10,03:00,9.3,-1
8499,Lahti Sopenkorpi,2022,9,11,03:00,10.4,-1
8500,Lahti Sopenkorpi,2022,9,12,03:00,10.6,-1
8501,Lahti Sopenkorpi,2022,9,13,03:00,9.5,-1
8502,Lahti Sopenkorpi,2022,9,14,03:00,11.9,-1
8503,Lahti Sopenkorpi,2022,9,15,03:00,11.8,-1
8504,Lahti Sopenkorpi,2022,9,16,03:00,10.5,-1
8505,Lahti Sopenkorpi,2022,9,17,03:00,10.9,-1
8506,Lahti Sopenkorpi,2022,9,18,03:00,10.1,-1
8507,Lahti Sopenkorpi,2022,9,19,03:00,11.2,-1
8508,Lahti Sopenkorpi,2022,9,20,03:00,9.8,-1
8509,Lahti Sopenkorpi,2022,9,21,03:00,8.2,-1
8510,Lahti Sopenkorpi,2022,9,22,03:00,7.0,-1
8511,Lahti Sopenkorpi,2022,9,23,03:00,9.1,-1
8512,Lahti Sopenkorpi,2022,9,24,03:00,9.2,-1
8513,Lahti Sopenkorpi,2022,9,25,03:00,7.7,-1
8514,Lahti Sopenkorpi,2022,9,26,03:00,8.3,-1
8515,Lahti Sopenkorpi,2022,9,27,03:00,8.3,-1
8516,Lahti Sopenkorpi,2022,9,28,03:00,8.9,-1
8517,Lahti Sopenkorpi,2022,9,29,03:00,6.9,-1
8518,Lahti Sopenkorpi,2022,9,30,03:00,7.3,-1
8519,Lahti Sopenkorpi,2022,10,1,03:00,6.2,-1
8520,Lahti Sopenkorpi,2022,10,2,03:00,7.7,-1
8521,Lahti Sopenkorpi,2022,10,3,03:00,5.7,-1
8522,Lahti Sopenkorpi,2022,10,4,03:00,6.4,-1
8523,Lahti Sopenkorpi,2022,10,5,03:00,6.9,-1
8524,Lahti Sopenkorpi,2022,10,6,03:00,11.4,-1
8525,Lahti Sopenkorpi,2022,10,7,03:00,11.5,-1
8526,Lahti Sopenkorpi,2022,10,8,03:00,10.3,-1
8527,Lahti Sopenkorpi,2022,10,9,03:00,6.4,-1
8528,Lahti Sopenkorpi,2022,10,10,03:00,8.0,-1
8529,Lahti Sopenkorpi,2022,10,11,03:00,7.7,-1
8530,Lahti Sopenkorpi,2022,10,12,03:00,4.2,-1
8531,Lahti Sopenkorpi,2022,10,13,03:00,5.0,-1
8532,Lahti Sopenkorpi,2022,10,14,03:00,9.2,-1
8533,Lahti Sopenkorpi,2022,10,15,03:00,9.6,-1
8534,Lahti Sopenkorpi,2022,10,16,03:00,11.0,-1
8535,Lahti Sopenkorpi,2022,10,17,03:00,8.6,-1
8536,Lahti Sopenkorpi,2022,10,18,03:00,6.6,-1
8537,Lahti Sopenkorpi,2022,10,19,03:00,3.0,-1
8538,Lahti Sopenkorpi,2022,10,20,03:00,2.8,-1
8539,Lahti Sopenkorpi,2022,10,21,03:00,4.5,-1
8540,Lahti Sopenkorpi,2022,10,22,03:00,5.5,-1
8541,Lahti Sopenkorpi,2022,10,23,03:00,4.9,-1
8542,Lahti Sopenkorpi,2022,10,24,03:00,-0.3,-1
8543,Lahti Sopenkorpi,2022,10,25,03:00,1.3,-1
8544,Lahti Sopenkorpi,2022,10,26,03:00,7.2,-1
8545,Lahti Sopenkorpi,2022,10,27,03:00,6.8,-1
8546,Lahti Sopenkorpi,2022,10,28,03:00,9.8,-1
8547,Lahti Sopenkorpi,2022,10,29,03:00,9.3,-1
8548,Lahti Sopenkorpi,2022,10,30,03:00,3.4,-1
8549,Lahti Sopenkorpi,2022,10,31,02:00,2.9,-1
8550,Lahti Sopenkorpi,2022,11,1,02:00,6.6,-1
8551,Lahti Sopenkorpi,2022,11,2,02:00,4.2,-1
8552,Lahti Sopenkorpi,2022,11,3,02:00,4.3,-1
8553,Lahti Sopenkorpi,2022,11,4,02:00,4.1,-1
8554,Lahti Sopenkorpi,2022,11,5,02:00,0.8,-1
8555,Lahti Sopenkorpi,2022,11,6,02:00,5.3,-1
8556,Lahti Sopenkorpi,2022,11,7,02:00,7.9,-1
8557,Lahti Sopenkorpi,2022,11,8,02:00,6.1,-1
8558,Lahti Sopenkorpi,2022,11,9,02:00,5.3,-1
8559,Lahti Sopenkorpi,2022,11,10,02:00,8.9,-1
8560,Lahti Sopenkorpi,2022,11,11,02:00,9.8,-1
8561,Lahti Sopenkorpi,2022,11,12,02:00,10.9,-1
8562,Lahti Sopenkorpi,2022,11,13,02:00,4.7,-1
8563,Lahti Sopenkorpi,2022,11,14,02:00,2.3,-1
8564,Lahti Sopenkorpi,2022,11,15,02:00,1.8,-1
8565,Lahti Sopenkorpi,2022,11,16,02:00,-1.4,-1
8566,Lahti Sopenkorpi,2022,11,17,02:00,-0.3,-1
8567,Lahti Sopenkorpi,2022,11,18,02:00,-1.9,-1
8568,Lahti Sopenkorpi,2022,11,19,02:00,-2.9,-1
8569,Lahti Sopenkorpi,2022,11,20,02:00,-2.7,-1
8570,Lahti Sopenkorpi,2022,11,21,02:00,-4.1,-1
8571,Lahti Sopenkorpi,2022,11,22,02:00,-2.9,-1
8572,Lahti Sopenkorpi,2022,11,23,02:00,-4.1,-1
8573,Lahti Sopenkorpi,2022,11,24,02:00,-3.9,-1
8574,Lahti Sopenkorpi,2022,11,25,02:00,-4.0,-1
8575,Lahti Sopenkorpi,2022,11,26,02:00,-4.2,-1
8576,Lahti Sopenkorpi,2022,11,27,02:00,-4.7,-1
8577,Lahti Sopenkorpi,2022,11,28,02:00,-2.8,3
8578,Lahti Sopenkorpi,2022,11,29,02:00,-1.5,3
8579,Lahti Sopenkorpi,2022,11,30,02:00,-1.8,4
8580,Lahti Sopenkorpi,2022,12,1,02:00,-1.7,5
8581,Lahti Sopenkorpi,2022,12,2,02:00,-2.7,5
8582,Lahti Sopenkorpi,2022,12,3,02:00,-4.5,5
8583,Lahti Sopenkorpi,2022,12,4,02:00,-4.8,6
8584,Lahti Sopenkorpi,2022,12,5,02:00,-5.2,6
8585,Lahti Sopenkorpi,2022,12,6,02:00,-1.6,5
8586,Lahti Sopenkorpi,2022,12,7,02:00,-1.9,6
8587,Lahti Sopenkorpi,2022,12,8,02:00,-3.0,17
8588,Lahti Sopenkorpi,2022,12,9,02:00,-8.2,18
8589,Lahti Sopenkorpi,2022,12,10,02:00,-4.3,25
8590,Lahti Sopenkorpi,2022,12,11,02:00,-4.5,26
8591,Lahti Sopenkorpi,2022,12,12,02:00,-9.5,24
8592,Lahti Sopenkorpi,2022,12,13,02:00,-8.5,43
8593,Lahti Sopenkorpi,2022,12,14,02:00,-11.8,41
8594,Lahti Sopenkorpi,2022,12,15,02:00,-12.3,39
8595,Lahti Sopenkorpi,2022,12,16,02:00,-14.3,36
8596,Lahti Sopenkorpi,2022,12,17,02:00,-6.5,34
8597,Lahti Sopenkorpi,2022,12,18,02:00,-0.5,32
8598,Lahti Sopenkorpi,2022,12,19,02:00,-2.1,30
8599,Lahti Sopenkorpi,2022,12,20,02:00,-2.1,29
8600,Lahti Sopenkorpi,2022,12,21,02:00,1.8,30
8601,Lahti Sopenkorpi,2022,12,22,02:00,1.9,23
8602,Lahti Sopenkorpi,2022,12,23,02:00,0.3,19
8603,Lahti Sopenkorpi,2022,12,24,02:00,-4.2,24
8604,Lahti Sopenkorpi,2022,12,25,02:00,-8.8,22
8605,Lahti Sopenkorpi,2022,12,26,02:00,-6.6,23
8606,Lahti Sopenkorpi,2022,12,27,02:00,-3.3,23
8607,Lahti Sopenkorpi,2022,12,28,02:00,-1.6,24
8608,Lahti Sopenkorpi,2022,12,29,02:00,-1.8,24
8609,Lahti Sopenkorpi,2022,12,30,02:00,1.1,28
8610,Lahti Sopenkorpi,2022,12,31,02:00,2.7,23
8611,Lahti Sopenkorpi,2023,1,1,02:00,-0.3,17
8612,Lahti Sopenkorpi,2023,1,2,02:00,-3.4,16
8613,Lahti Sopenkorpi,2023,1,3,02:00,-2.6,16
8614,Lahti Sopenkorpi,2023,1,4,02:00,-6.3,18
8615,Lahti Sopenkorpi,2023,1,5,02:00,-10.7,17
8616,Lahti Sopenkorpi,2023,1,6,02:00,-7.9,18
8617,Lahti Sopenkorpi,2023,1,7,02:00,-8.5,18
8618,Lahti Sopenkorpi,2023,1,8,02:00,-8.2,19
8619,Lahti Sopenkorpi,2023,1,9,02:00,-6.3,20
8620,Lahti Sopenkorpi,2023,1,10,02:00,-4.2,21
8621,Lahti Sopenkorpi,2023,1,11,02:00,1.4,22
8622,Lahti Sopenkorpi,2023,1,12,02:00,0.9,20
8623,Lahti Sopenkorpi,2023,1,13,02:00,1.1,18
8624,Lahti Sopenkorpi,2023,1,14,02:00,2.7,15
8625,Lahti Sopenkorpi,2023,1,15,02:00,1.6,12
8626,Lahti Sopenkorpi,2023,1,16,02:00,2.0,11
8627,Lahti Sopenkorpi,2023,1,17,02:00,0.4,10
8628,Lahti Sopenkorpi,2023,1,18,02:00,0.7,13
8629,Lahti Sopenkorpi,2023,1,19,02:00,0.0,17
8630,Lahti Sopenkorpi,2023,1,20,02:00,-2.8,25
8631,Lahti Sopenkorpi,2023,1,21,02:00,-6.2,24
8632,Lahti Sopenkorpi,2023,1,22,02:00,-5.7,23
8633,Lahti Sopenkorpi,2023,1,23,02:00,-5.1,24
8634,Lahti Sopenkorpi,2023,1,24,02:00,-1.2,22
8635,Lahti Sopenkorpi,2023,1,25,02:00,1.7,23
8636,Lahti Sopenkorpi,2023,1,26,02:00,1.5,15
8637,Lahti Sopenkorpi,2023,1,27,02:00,-4.3,13
8638,Lahti Sopenkorpi,2023,1,28,02:00,-1.4,13
8639,Lahti Sopenkorpi,2023,1,29,02:00,-1.4,17
8640,Lahti Sopenkorpi,2023,1,30,02:00,0.9,19
8641,Lahti Sopenkorpi,2023,1,31,02:00,-2.8,18
8642,Lahti Sopenkorpi,2023,2,1,02:00,-2.4,17
8643,Lahti Sopenkorpi,2023,2,2,02:00,-2.8,18
8644,Lahti Sopenkorpi,2023,2,3,02:00,-4.3,18
8645,Lahti Sopenkorpi,2023,2,4,02:00,-7.4,20
8646,Lahti Sopenkorpi,2023,2,5,02:00,-7.3,19
8647,Lahti Sopenkorpi,2023,2,6,02:00,-2.9,23
8648,Lahti Sopenkorpi,2023,2,7,02:00,-1.5,23
8649,Lahti Sopenkorpi,2023,2,8,02:00,1.4,22
8650,Lahti Sopenkorpi,2023,2,9,02:00,1.8,18
8651,Lahti Sopenkorpi,2023,2,10,02:00,-0.7,17
8652,Lahti Sopenkorpi,2023,2,11,02:00,-3.2,19
8653,Lahti Sopenkorpi,2023,2,12,02:00,-3.1,19
8654,Lahti Sopenkorpi,2023,2,13,02:00,3.8,19
8655,Lahti Sopenkorpi,2023,2,14,02:00,1.1,18
8656,Lahti Sopenkorpi,2023,2,15,02:00,-1.2,19
8657,Lahti Sopenkorpi,2023,2,16,02:00,0.1,18
8658,Lahti Sopenkorpi,2023,2,17,02:00,0.5,20
8659,Lahti Sopenkorpi,2023,2,18,02:00,-2.1,19
8660,Lahti Sopenkorpi,2023,2,19,02:00,-4.2,26
8661,Lahti Sopenkorpi,2023,2,20,02:00,-6.1,30
8662,Lahti Sopenkorpi,2023,2,21,02:00,-7.9,27
8663,Lahti Sopenkorpi,2023,2,22,02:00,-14.2,26
8664,Lahti Sopenkorpi,2023,2,23,02:00,-6.4,28
8665,Lahti Sopenkorpi,2023,2,24,02:00,-3.7,29
8666,Lahti Sopenkorpi,2023,2,25,02:00,-4.8,30
8667,Lahti Sopenkorpi,2023,2,26,02:00,-8.6,29
8668,Lahti Sopenkorpi,2023,2,27,02:00,-6.1,29
8669,Lahti Sopenkorpi,2023,2,28,02:00,1.0,28
8670,Lahti Sopenkorpi,2023,3,1,02:00,0.4,29
8671,Lahti Sopenkorpi,2023,3,2,02:00,2.0,27
8672,Lahti Sopenkorpi,2023,3,3,02:00,0.6,27
8673,Lahti Sopenkorpi,2023,3,4,02:00,-1.7,34
8674,Lahti Sopenkorpi,2023,3,5,02:00,-3.2,34
8675,Lahti Sopenkorpi,2023,3,6,02:00,-6.9,32
8676,Lahti Sopenkorpi,2023,3,7,02:00,-10.4,34
8677,Lahti Sopenkorpi,2023,3,8,02:00,-7.1,35
8678,Lahti Sopenkorpi,2023,3,9,02:00,-11.4,35
8679,Lahti Sopenkorpi,2023,3,10,02:00,-7.4,34
8680,Lahti Sopenkorpi,2023,3,11,02:00,-7.6,34
8681,Lahti Sopenkorpi,2023,3,12,02:00,-4.9,40
8682,Lahti Sopenkorpi,2023,3,13,02:00,-4.0,38
8683,Lahti Sopenkorpi,2023,3,14,02:00,2.8,40
8684,Lahti Sopenkorpi,2023,3,15,02:00,0.9,30
8685,Lahti Sopenkorpi,2023,3,16,02:00,-2.8,29
8686,Lahti Sopenkorpi,2023,3,17,02:00,-3.0,29
8687,Lahti Sopenkorpi,2023,3,18,02:00,2.9,29
8688,Lahti Sopenkorpi,2023,3,19,02:00,1.5,26
8689,Lahti Sopenkorpi,2023,3,20,02:00,0.2,25
8690,Lahti Sopenkorpi,2023,3,21,02:00,0.0,24
8691,Lahti Sopenkorpi,2023,3,22,02:00,0.2,24
8692,Lahti Sopenkorpi,2023,3,23,02:00,3.9,24
8693,Lahti Sopenkorpi,2023,3,24,02:00,1.4,21
8694,Lahti Sopenkorpi,2023,3,25,02:00,0.8,17
8695,Lahti Sopenkorpi,2023,3,26,02:00,-2.8,23
8696,Lahti Sopenkorpi,2023,3,27,03:00,-3.7,22
8697,Lahti Sopenkorpi,2023,3,28,03:00,-2.5,32
8698,Lahti Sopenkorpi,2023,3,29,03:00,-5.4,29
8699,Lahti Sopenkorpi,2023,3,30,03:00,-7.2,28
8700,Lahti Sopenkorpi,2023,3,31,03:00,-5.5,28
8701,Lahti Sopenkorpi,2023,4,1,03:00,-2.8,27
8702,Lahti Sopenkorpi,2023,4,2,03:00,-1.6,25
8703,Lahti Sopenkorpi,2023,4,3,03:00,-2.2,24
8704,Lahti Sopenkorpi,2023,4,4,03:00,-2.2,24
8705,Lahti Sopenkorpi,2023,4,5,03:00,2.2,24
8706,Lahti Sopenkorpi,2023,4,6,03:00,4.5,21
8707,Lahti Sopenkorpi,2023,4,7,03:00,4.2,17
8708,Lahti Sopenkorpi,2023,4,8,03:00,2.5,14
8709,Lahti Sopenkorpi,2023,4,9,03:00,4.9,11
8710,Lahti Sopenkorpi,2023,4,10,03:00,5.4,7
8711,Lahti Sopenkorpi,2023,4,11,03:00,5.6,5
8712,Lahti Sopenkorpi,2023,4,12,03:00,9.3,-1
8713,Lahti Sopenkorpi,2023,4,13,03:00,4.8,-1
8714,Lahti Sopenkorpi,2023,4,14,03:00,3.4,-1
8715,Lahti Sopenkorpi,2023,4,15,03:00,3.8,-1
8716,Lahti Sopenkorpi,2023,4,16,03:00,5.0,-1
8717,Lahti Sopenkorpi,2023,4,17,03:00,6.2,-1
8718,Lahti Sopenkorpi,2023,4,18,03:00,6.7,-1
8719,Lahti Sopenkorpi,2023,4,19,03:00,6.8,-1
8720,Lahti Sopenkorpi,2023,4,20,03:00,10.0,-1
8721,Lahti Sopenkorpi,2023,4,21,03:00,10.4,-1
8722,Lahti Sopenkorpi,2023,4,22,03:00,10.9,-1
8723,Lahti Sopenkorpi,2023,4,23,03:00,9.9,-1
8724,Lahti Sopenkorpi,2023,4,24,03:00,10.8,-1
8725,Lahti Sopenkorpi,2023,4,25,03:00,12.1,-1
8726,Lahti Sopenkorpi,2023,4,26,03:00,12.9,-1
8727,Lahti Sopenkorpi,2023,4,27,03:00,5.2,-1
8728,Lahti Sopenkorpi,2023,4,28,03:00,3.9,-1
8729,Lahti Sopenkorpi,2023,4,29,03:00,4.7,-1
8730,Lahti Sopenkorpi,2023,4,30,03:00,4.6,-1
8731,Lahti Sopenkorpi,2023,5,1,03:00,5.2,-1
8732,Lahti Sopenkorpi,2023,5,2,03:00,4.2,-1
8733,Lahti Sopenkorpi,2023,5,3,03:00,5.1,-1
8734,Lahti Sopenkorpi,2023,5,4,03:00,1.0,-1
8735,Lahti Sopenkorpi,2023,5,5,03:00,2.3,-1
8736,Lahti Sopenkorpi,2023,5,6,03:00,4.5,-1
8737,Lahti Sopenkorpi,2023,5,7,03:00,6.5,-1
8738,Lahti Sopenkorpi,2023,5,8,03:00,9.3,-1
8739,Lahti Sopenkorpi,2023,5,9,03:00,10.6,-1
8740,Lahti Sopenkorpi,2023,5,10,03:00,12.8,-1
8741,Lahti Sopenkorpi,2023,5,11,03:00,14.4,-1
8742,Lahti Sopenkorpi,2023,5,12,03:00,15.3,-1
8743,Lahti Sopenkorpi,2023,5,13,03:00,15.7,-1
8744,Lahti Sopenkorpi,2023,5,14,03:00,16.0,-1
8745,Lahti Sopenkorpi,2023,5,15,03:00,17.3,-1
8746,Lahti Sopenkorpi,2023,5,16,03:00,13.2,-1
8747,Lahti Sopenkorpi,2023,5,17,03:00,10.9,-1
8748,Lahti Sopenkorpi,2023,5,18,03:00,8.5,-1
8749,Lahti Sopenkorpi,2023,5,19,03:00,11.6,-1
8750,Lahti Sopenkorpi,2023,5,20,03:00,14.5,-1
8751,Lahti Sopenkorpi,2023,5,21,03:00,15.5,-1
8752,Lahti Sopenkorpi,2023,5,22,03:00,15.9,-1
8753,Lahti Sopenkorpi,2023,5,23,03:00,14.6,-1
8754,Lahti Sopenkorpi,2023,5,24,03:00,17.6,-1
8755,Lahti Sopenkorpi,2023,5,25,03:00,13.8,-1
8756,Lahti Sopenkorpi,2023,5,26,03:00,8.5,-1
8757,Lahti Sopenkorpi,2023,5,27,03:00,9.2,-1
8758,Lahti Sopenkorpi,2023,5,28,03:00,11.2,-1
8759,Lahti Sopenkorpi,2023,5,29,03:00,10.7,-1
8760,Lahti Sopenkorpi,2023,5,30,03:00,10.8,-1
8761,Lahti Sopenkorpi,2023,5,31,03:00,11.6,-1
8762,Lahti Sopenkorpi,2023,6,1,03:00,8.2,-1
8763,Lahti Sopenkorpi,2023,6,2,03:00,5.7,-1
8764,Lahti Sopenkorpi,2023,6,3,03:00,9.7,-1
8765,Lahti Sopenkorpi,2023,6,4,03:00,10.2,-1
8766,Lahti Sopenkorpi,2023,6,5,03:00,12.9,-1
8767,Lahti Sopenkorpi,2023,6,6,03:00,12.2,-1
8768,Lahti Sopenkorpi,2023,6,7,03:00,12.3,-1
8769,Lahti Sopenkorpi,2023,6,8,03:00,10.9,-1
8770,Lahti Sopenkorpi,2023,6,9,03:00,11.4,-1
8771,Lahti Sopenkorpi,2023,6,10,03:00,12.4,-1
8772,Lahti Sopenkorpi,2023,6,11,03:00,14.9,-1
8773,Lahti Sopenkorpi,2023,6,12,03:00,16.5,-1
8774,Lahti Sopenkorpi,2023,6,13,03:00,18.1,-1
8775,Lahti Sopenkorpi,2023,6,14,03:00,18.7,-1
8776,Lahti Sopenkorpi,2023,6,15,03:00,20.3,-1
8777,Lahti Sopenkorpi,2023,6,16,03:00,22.7,-1
8778,Lahti Sopenkorpi,2023,6,17,03:00,21.8,-1
8779,Lahti Sopenkorpi,2023,6,18,03:00,20.6,-1
8780,Lahti Sopenkorpi,2023,6,19,03:00,20.8,-1
8781,Lahti Sopenkorpi,2023,6,20,03:00,23.2,-1
8782,Lahti Sopenkorpi,2023,6,21,03:00,23.5,-1
8783,Lahti Sopenkorpi,2023,6,22,03:00,19.0,-1
8784,Lahti Sopenkorpi,2023,6,23,03:00,20.1,-1
8785,Lahti Sopenkorpi,2023,6,24,03:00,17.5,-1
8786,Lahti Sopenkorpi,2023,6,25,03:00,17.0,-1
8787,Lahti Sopenkorpi,2023,6,26,03:00,19.9,-1
8788,Lahti Sopenkorpi,2023,6,27,03:00,20.8,-1
8789,Lahti Sopenkorpi,2023,6,28,03:00,19.0,-1
8790,Lahti Sopenkorpi,2023,6,29,03:00,20.1,-1
8791,Lahti Sopenkorpi,2023,6,30,03:00,22.0,-1
8792,Lahti Sopenkorpi,2023,7,1,03:00,16.8,-1
8793,Lahti Sopenkorpi,2023,7,2,03:00,15.7,-1
8794,Lahti Sopenkorpi,2023,7,3,03:00,14.6,-1
8795,Lahti Sopenkorpi,2023,7,4,03:00,14.2,-1
8796,Lahti Sopenkorpi,2023,7,5,03:00,15.3,-1
8797,Lahti Sopenkorpi,2023,7,6,03:00,15.7,-1
8798,Lahti Sopenkorpi,2023,7,7,03:00,17.0,-1
8799,Lahti Sopenkorpi,2023,7,8,03:00,16.7,-1
8800,Lahti Sopenkorpi,2023,7,9,03:00,15.1,-1
8801,Lahti Sopenkorpi,2023,7,10,03:00,16.9,-1
8802,Lahti Sopenkorpi,2023,7,11,03:00,17.9,-1
8803,Lahti Sopenkorpi,2023,7,12,03:00,18.7,-1
8804,Lahti Sopenkorpi,2023,7,13,03:00,20.3,-1
8805,Lahti Sopenkorpi,2023,7,14,03:00,18.9,-1
8806,Lahti Sopenkorpi,2023,7,15,03:00,19.7,-1
8807,Lahti Sopenkorpi,2023,7,16,03:00,19.6,-1
8808,Lahti Sopenkorpi,2023,7,17,03:00,19.5,-1
8809,Lahti Sopenkorpi,2023,7,18,03:00,17.4,-1
8810,Lahti Sopenkorpi,2023,7,19,03:00,17.6,-1
8811,Lahti Sopenkorpi,2023,7,20,03:00,16.4,-1
8812,Lahti Sopenkorpi,2023,7,21,03:00,16.6,-1
8813,Lahti Sopenkorpi,2023,7,22,03:00,16.0,-1
8814,Lahti Sopenkorpi,2023,7,23,03:00,16.3,-1
8815,Lahti Sopenkorpi,2023,7,24,03:00,16.5,-1
8816,Lahti Sopenkorpi,2023,7,25,03:00,18.2,-1
8817,Lahti Sopenkorpi,2023,7,26,03:00,17.9,-1
8818,Lahti Sopenkorpi,2023,7,27,03:00,18.4,-1
8819,Lahti Sopenkorpi,2023,7,28,03:00,14.6,-1
8820,Lahti Sopenkorpi,2023,7,29,03:00,14.4,-1
8821,Lahti Sopenkorpi,2023,7,30,03:00,18.6,-1
8822,Lahti Sopenkorpi,2023,7,31,03:00,17.3,-1
8823,Lahti Sopenkorpi,2023,8,1,03:00,15.8,-1
8824,Lahti Sopenkorpi,2023,8,2,03:00,17.7,-1
8825,Lahti Sopenkorpi,2023,8,3,03:00,18.5,-1
8826,Lahti Sopenkorpi,2023,8,4,03:00,16.9,-1
8827,Lahti Sopenkorpi,2023,8,5,03:00,18.6,-1
8828,Lahti Sopenkorpi,2023,8,6,03:00,18.9,-1
8829,Lahti Sopenkorpi,2023,8,7,03:00,26.0,-1
8830,Lahti Sopenkorpi,2023,8,8,03:00,19.8,-1
8831,Lahti Sopenkorpi,2023,8,9,03:00,16.7,-1
8832,Lahti Sopenkorpi,2023,8,10,03:00,15.4,-1
8833,Lahti Sopenkorpi,2023,8,11,03:00,17.1,-1
8834,Lahti Sopenkorpi,2023,8,12,03:00,16.0,-1
8835,Lahti Sopenkorpi,2023,8,13,03:00,17.9,-1
8836,Lahti Sopenkorpi,2023,8,14,03:00,19.2,-1
8837,Lahti Sopenkorpi,2023,8,15,03:00,19.3,-1
8838,Lahti Sopenkorpi,2023,8,16,03:00,20.7,-1
8839,Lahti Sopenkorpi,2023,8,17,03:00,18.4,-1
8840,Lahti Sopenkorpi,2023,8,18,03:00,16.7,-1
8841,Lahti Sopenkorpi,2023,8,19,03:00,15.3,-1
8842,Lahti Sopenkorpi,2023,8,20,03:00,15.6,-1
8843,Lahti Sopenkorpi,2023,8,21,03:00,14.7,-1
8844,Lahti Sopenkorpi,2023,8,22,03:00,15.7,-1
8845,Lahti Sopenkorpi,2023,8,23,03:00,15.9,-1
8846,Lahti Sopenkorpi,2023,8,24,03:00,14.9,-1
8847,Lahti Sopenkorpi,2023,8,25,03:00,16.1,-1
8848,Lahti Sopenkorpi,2023,8,26,03:00,16.4,-1
8849,Lahti Sopenkorpi,2023,8,27,03:00,15.1,-1
8850,Lahti Sopenkorpi,2023,8,28,03:00,14.5,-1
8851,Lahti Sopenkorpi,2023,8,29,03:00,16.0,-1
