"Observation station","Year","Month","Day","Time [Local time]","Snow depth [cm]","Average temperature [°C]"
"Enontekiö Kilpisjärvi","2014","5","31","03:00","64","4.5"
"Enontekiö Kilpisjärvi","2014","6","1","03:00","61","4.4"
"Enontekiö Kilpisjärvi","2014","6","2","03:00","55","7.3"
"Enontekiö Kilpisjärvi","2014","6","3","03:00","51","10.2"
"Enontekiö Kilpisjärvi","2014","6","4","03:00","46","11.2"
"Enontekiö Kilpisjärvi","2014","6","5","03:00","40","12.3"
"Enontekiö Kilpisjärvi","2014","6","6","03:00","32","12.4"
"Enontekiö Kilpisjärvi","2014","6","7","03:00","22","8.9"
"Enontekiö Kilpisjärvi","2014","6","8","03:00","7","7.9"
"Enontekiö Kilpisjärvi","2014","6","9","03:00","0","7.1"
"Enontekiö Kilpisjärvi","2014","6","10","03:00","0","6.7"
"Enontekiö Kilpisjärvi","2014","6","11","03:00","0","10.8"
"Enontekiö Kilpisjärvi","2014","6","12","03:00","0","6.2"
"Enontekiö Kilpisjärvi","2014","6","13","03:00","0","3.9"
"Enontekiö Kilpisjärvi","2014","6","14","03:00","0","4.6"
"Enontekiö Kilpisjärvi","2014","6","15","03:00","0","4.2"
"Enontekiö Kilpisjärvi","2014","6","16","03:00","0","0.5"
"Enontekiö Kilpisjärvi","2014","6","17","03:00","0","1.6"
"Enontekiö Kilpisjärvi","2014","6","18","03:00","0","4.5"
"Enontekiö Kilpisjärvi","2014","6","19","03:00","0","3.1"
"Enontekiö Kilpisjärvi","2014","6","20","03:00","0","1.8"
"Enontekiö Kilpisjärvi","2014","6","21","03:00","0","2.5"
"Enontekiö Kilpisjärvi","2014","6","22","03:00","0","3.4"
"Enontekiö Kilpisjärvi","2014","6","23","03:00","0","5.4"
"Enontekiö Kilpisjärvi","2014","6","24","03:00","-1","5.3"
"Enontekiö Kilpisjärvi","2014","6","25","03:00","-1","4.8"
"Enontekiö Kilpisjärvi","2014","6","26","03:00","-1","4.4"
"Enontekiö Kilpisjärvi","2014","6","27","03:00","-1","8"
"Enontekiö Kilpisjärvi","2014","6","28","03:00","-1","9.8"
"Enontekiö Kilpisjärvi","2014","6","29","03:00","-1","11"
"Enontekiö Kilpisjärvi","2014","6","30","03:00","-1","11.1"
"Enontekiö Kilpisjärvi","2014","7","1","03:00","-1","11.1"
"Enontekiö Kilpisjärvi","2014","7","2","03:00","-1","12.9"
"Enontekiö Kilpisjärvi","2014","7","3","03:00","-1","9.6"
"Enontekiö Kilpisjärvi","2014","7","4","03:00","-1","6.7"
"Enontekiö Kilpisjärvi","2014","7","5","03:00","-1","11.3"
"Enontekiö Kilpisjärvi","2014","7","6","03:00","-1","18.3"
"Enontekiö Kilpisjärvi","2014","7","7","03:00","-1","19.3"
"Enontekiö Kilpisjärvi","2014","7","8","03:00","-1","18.9"
"Enontekiö Kilpisjärvi","2014","7","9","03:00","-1","18.5"
"Enontekiö Kilpisjärvi","2014","7","10","03:00","-1","21.6"
"Enontekiö Kilpisjärvi","2014","7","11","03:00","-1","12.9"
"Enontekiö Kilpisjärvi","2014","7","12","03:00","-1","15.5"
"Enontekiö Kilpisjärvi","2014","7","13","03:00","-1","17.3"
"Enontekiö Kilpisjärvi","2014","7","14","03:00","-1","19.3"
"Enontekiö Kilpisjärvi","2014","7","15","03:00","-1","18.5"
"Enontekiö Kilpisjärvi","2014","7","16","03:00","-1","15.2"
"Enontekiö Kilpisjärvi","2014","7","17","03:00","-1","15"
"Enontekiö Kilpisjärvi","2014","7","18","03:00","-1","13.1"
"Enontekiö Kilpisjärvi","2014","7","19","03:00","-1","15.4"
"Enontekiö Kilpisjärvi","2014","7","20","03:00","-1","17.9"
"Enontekiö Kilpisjärvi","2014","7","21","03:00","-1","19.2"
"Enontekiö Kilpisjärvi","2014","7","22","03:00","-1","18.3"
"Enontekiö Kilpisjärvi","2014","7","23","03:00","-1","17.3"
"Enontekiö Kilpisjärvi","2014","7","24","03:00","-1","16"
"Enontekiö Kilpisjärvi","2014","7","25","03:00","-1","18"
"Enontekiö Kilpisjärvi","2014","7","26","03:00","-1","15"
"Enontekiö Kilpisjärvi","2014","7","27","03:00","-1","16.3"
"Enontekiö Kilpisjärvi","2014","7","28","03:00","-1","11.4"
"Enontekiö Kilpisjärvi","2014","7","29","03:00","-1","10.6"
"Enontekiö Kilpisjärvi","2014","7","30","03:00","-1","11.4"
"Enontekiö Kilpisjärvi","2014","7","31","03:00","-1","15.1"
"Enontekiö Kilpisjärvi","2014","8","1","03:00","-1","13.7"
"Enontekiö Kilpisjärvi","2014","8","2","03:00","-1","13.4"
"Enontekiö Kilpisjärvi","2014","8","3","03:00","-1","17.7"
"Enontekiö Kilpisjärvi","2014","8","4","03:00","-1","17.6"
"Enontekiö Kilpisjärvi","2014","8","5","03:00","-1","17.3"
"Enontekiö Kilpisjärvi","2014","8","6","03:00","-1","18.4"
"Enontekiö Kilpisjärvi","2014","8","7","03:00","-1","17.7"
"Enontekiö Kilpisjärvi","2014","8","8","03:00","-1","13"
"Enontekiö Kilpisjärvi","2014","8","9","03:00","-1","12.5"
"Enontekiö Kilpisjärvi","2014","8","10","03:00","-1","10"
"Enontekiö Kilpisjärvi","2014","8","11","03:00","-1","13.6"
"Enontekiö Kilpisjärvi","2014","8","12","03:00","-1","13.9"
"Enontekiö Kilpisjärvi","2014","8","13","03:00","-1","11.2"
"Enontekiö Kilpisjärvi","2014","8","14","03:00","-1","10.5"
"Enontekiö Kilpisjärvi","2014","8","15","03:00","-1","8.3"
"Enontekiö Kilpisjärvi","2014","8","16","03:00","-1","7.2"
"Enontekiö Kilpisjärvi","2014","8","17","03:00","-1","7"
"Enontekiö Kilpisjärvi","2014","8","18","03:00","-1","8.3"
"Enontekiö Kilpisjärvi","2014","8","19","03:00","-1","7.8"
"Enontekiö Kilpisjärvi","2014","8","20","03:00","-1","8.3"
"Enontekiö Kilpisjärvi","2014","8","21","03:00","-1","7"
"Enontekiö Kilpisjärvi","2014","8","22","03:00","-1","7.5"
"Enontekiö Kilpisjärvi","2014","8","23","03:00","-1","9.3"
"Enontekiö Kilpisjärvi","2014","8","24","03:00","-1","8.3"
"Enontekiö Kilpisjärvi","2014","8","25","03:00","-1","8.5"
"Enontekiö Kilpisjärvi","2014","8","26","03:00","-1","9"
"Enontekiö Kilpisjärvi","2014","8","27","03:00","-1","8.3"
"Enontekiö Kilpisjärvi","2014","8","28","03:00","-1","8.6"
"Enontekiö Kilpisjärvi","2014","8","29","03:00","-1","8.9"
"Enontekiö Kilpisjärvi","2014","8","30","03:00","-1","8.6"
"Enontekiö Kilpisjärvi","2014","8","31","03:00","-1","10.1"
"Enontekiö Kilpisjärvi","2014","9","1","03:00","-1","9.5"
"Enontekiö Kilpisjärvi","2014","9","2","03:00","-1","11.3"
"Enontekiö Kilpisjärvi","2014","9","3","03:00","-1","10.8"
"Enontekiö Kilpisjärvi","2014","9","4","03:00","-1","9.5"
"Enontekiö Kilpisjärvi","2014","9","5","03:00","-1","7.9"
"Enontekiö Kilpisjärvi","2014","9","6","03:00","-1","7.6"
"Enontekiö Kilpisjärvi","2014","9","7","03:00","-1","7.7"
"Enontekiö Kilpisjärvi","2014","9","8","03:00","-1","8.1"
"Enontekiö Kilpisjärvi","2014","9","9","03:00","-1","10.7"
"Enontekiö Kilpisjärvi","2014","9","10","03:00","-1","9.5"
"Enontekiö Kilpisjärvi","2014","9","11","03:00","-1","10.9"
"Enontekiö Kilpisjärvi","2014","9","12","03:00","-1","7"
"Enontekiö Kilpisjärvi","2014","9","13","03:00","-1","8.3"
"Enontekiö Kilpisjärvi","2014","9","14","03:00","-1","6.7"
"Enontekiö Kilpisjärvi","2014","9","15","03:00","-1","7.6"
"Enontekiö Kilpisjärvi","2014","9","16","03:00","-1","5.4"
"Enontekiö Kilpisjärvi","2014","9","17","03:00","-1","5.9"
"Enontekiö Kilpisjärvi","2014","9","18","03:00","-1","3.6"
"Enontekiö Kilpisjärvi","2014","9","19","03:00","-1","3.4"
"Enontekiö Kilpisjärvi","2014","9","20","03:00","-1","3.9"
"Enontekiö Kilpisjärvi","2014","9","21","03:00","-1","1"
"Enontekiö Kilpisjärvi","2014","9","22","03:00","-1","-1.1"
"Enontekiö Kilpisjärvi","2014","9","23","03:00","-1","-0.1"
"Enontekiö Kilpisjärvi","2014","9","24","03:00","-1","0.1"
"Enontekiö Kilpisjärvi","2014","9","25","03:00","3","2.1"
"Enontekiö Kilpisjärvi","2014","9","26","03:00","-1","2.6"
"Enontekiö Kilpisjärvi","2014","9","27","03:00","-1","3.7"
"Enontekiö Kilpisjärvi","2014","9","28","03:00","-1","4.3"
"Enontekiö Kilpisjärvi","2014","9","29","03:00","-1","3"
"Enontekiö Kilpisjärvi","2014","9","30","03:00","-1","2.2"
"Enontekiö Kilpisjärvi","2014","10","1","03:00","-1","3.4"
"Enontekiö Kilpisjärvi","2014","10","2","03:00","-1","4.8"
"Enontekiö Kilpisjärvi","2014","10","3","03:00","-1","4.7"
"Enontekiö Kilpisjärvi","2014","10","4","03:00","-1","6.8"
"Enontekiö Kilpisjärvi","2014","10","5","03:00","-1","8.8"
"Enontekiö Kilpisjärvi","2014","10","6","03:00","-1","7.1"
"Enontekiö Kilpisjärvi","2014","10","7","03:00","-1","2.9"
"Enontekiö Kilpisjärvi","2014","10","8","03:00","-1","0.4"
"Enontekiö Kilpisjärvi","2014","10","9","03:00","-1","-1.2"
"Enontekiö Kilpisjärvi","2014","10","10","03:00","-1","-2"
"Enontekiö Kilpisjärvi","2014","10","11","03:00","-1","-1.7"
"Enontekiö Kilpisjärvi","2014","10","12","03:00","-1","-3.1"
"Enontekiö Kilpisjärvi","2014","10","13","03:00","-1","-2.3"
"Enontekiö Kilpisjärvi","2014","10","14","03:00","-1","-2.1"
"Enontekiö Kilpisjärvi","2014","10","15","03:00","4","-3"
"Enontekiö Kilpisjärvi","2014","10","16","03:00","2","-1.7"
"Enontekiö Kilpisjärvi","2014","10","17","03:00","-1","0.2"
"Enontekiö Kilpisjärvi","2014","10","18","03:00","-1","-1.6"
"Enontekiö Kilpisjärvi","2014","10","19","03:00","-1","-4.4"
"Enontekiö Kilpisjärvi","2014","10","20","03:00","-1","-6.6"
"Enontekiö Kilpisjärvi","2014","10","21","03:00","-1","-3.9"
"Enontekiö Kilpisjärvi","2014","10","22","03:00","3","-5.3"
"Enontekiö Kilpisjärvi","2014","10","23","03:00","3","-3.1"
"Enontekiö Kilpisjärvi","2014","10","24","03:00","3","-1"
"Enontekiö Kilpisjärvi","2014","10","25","03:00","6","0.4"
"Enontekiö Kilpisjärvi","2014","10","26","03:00","13","1.4"
"Enontekiö Kilpisjärvi","2014","10","27","02:00","6","1.4"
"Enontekiö Kilpisjärvi","2014","10","28","02:00","5","0"
"Enontekiö Kilpisjärvi","2014","10","29","02:00","5","-1.1"
"Enontekiö Kilpisjärvi","2014","10","30","02:00","6","-1.7"
"Enontekiö Kilpisjärvi","2014","10","31","02:00","6","-7.2"
"Enontekiö Kilpisjärvi","2014","11","1","02:00","6","-6.4"
"Enontekiö Kilpisjärvi","2014","11","2","02:00","7","-0.3"
"Enontekiö Kilpisjärvi","2014","11","3","02:00","7","0.8"
"Enontekiö Kilpisjärvi","2014","11","4","02:00","15","-5.3"
"Enontekiö Kilpisjärvi","2014","11","5","02:00","14","-13.4"
"Enontekiö Kilpisjärvi","2014","11","6","02:00","14","-7"
"Enontekiö Kilpisjärvi","2014","11","7","02:00","13","-10.4"
"Enontekiö Kilpisjärvi","2014","11","8","02:00","13","-6.5"
"Enontekiö Kilpisjärvi","2014","11","9","02:00","13","-3.8"
"Enontekiö Kilpisjärvi","2014","11","10","02:00","12","-2"
"Enontekiö Kilpisjärvi","2014","11","11","02:00","16","-4"
"Enontekiö Kilpisjärvi","2014","11","12","02:00","15","-12.8"
"Enontekiö Kilpisjärvi","2014","11","13","02:00","15","-18"
"Enontekiö Kilpisjärvi","2014","11","14","02:00","15","-16.8"
"Enontekiö Kilpisjärvi","2014","11","15","02:00","15","-10.6"
"Enontekiö Kilpisjärvi","2014","11","16","02:00","15","-17.7"
"Enontekiö Kilpisjärvi","2014","11","17","02:00","14","-15.8"
"Enontekiö Kilpisjärvi","2014","11","18","02:00","13","-0.6"
"Enontekiö Kilpisjärvi","2014","11","19","02:00","12","0"
"Enontekiö Kilpisjärvi","2014","11","20","02:00","12","-6"
"Enontekiö Kilpisjärvi","2014","11","21","02:00","12","-5.2"
"Enontekiö Kilpisjärvi","2014","11","22","02:00","12","-7.2"
"Enontekiö Kilpisjärvi","2014","11","23","02:00","12","-7.3"
"Enontekiö Kilpisjärvi","2014","11","24","02:00","12","-9"
"Enontekiö Kilpisjärvi","2014","11","25","02:00","12","-2.7"
"Enontekiö Kilpisjärvi","2014","11","26","02:00","12","-3"
"Enontekiö Kilpisjärvi","2014","11","27","02:00","12","-0.9"
"Enontekiö Kilpisjärvi","2014","11","28","02:00","12","-8.6"
"Enontekiö Kilpisjärvi","2014","11","29","02:00","12","-5.4"
"Enontekiö Kilpisjärvi","2014","11","30","02:00","12","-4.3"
"Enontekiö Kilpisjärvi","2014","12","1","02:00","12","-5.6"
"Enontekiö Kilpisjärvi","2014","12","2","02:00","13","-4.8"
"Enontekiö Kilpisjärvi","2014","12","3","02:00","15","-1.7"
"Enontekiö Kilpisjärvi","2014","12","4","02:00","29","-0.5"
"Enontekiö Kilpisjärvi","2014","12","5","02:00","26","1.9"
"Enontekiö Kilpisjärvi","2014","12","6","02:00","26","-2.1"
"Enontekiö Kilpisjärvi","2014","12","7","02:00","30","-3.6"
"Enontekiö Kilpisjärvi","2014","12","8","02:00","30","-12.6"
"Enontekiö Kilpisjärvi","2014","12","9","02:00","30","-15.7"
"Enontekiö Kilpisjärvi","2014","12","10","02:00","30","-6"
"Enontekiö Kilpisjärvi","2014","12","11","02:00","31","-2.6"
"Enontekiö Kilpisjärvi","2014","12","12","02:00","31","-2.3"
"Enontekiö Kilpisjärvi","2014","12","13","02:00","28","-3.8"
"Enontekiö Kilpisjärvi","2014","12","14","02:00","28","-16.7"
"Enontekiö Kilpisjärvi","2014","12","15","02:00","28","-6.6"
"Enontekiö Kilpisjärvi","2014","12","16","02:00","28","-5.2"
"Enontekiö Kilpisjärvi","2014","12","17","02:00","32","-5"
"Enontekiö Kilpisjärvi","2014","12","18","02:00","32","-8.2"
"Enontekiö Kilpisjärvi","2014","12","19","02:00","32","-7.6"
"Enontekiö Kilpisjärvi","2014","12","20","02:00","32","-9.9"
"Enontekiö Kilpisjärvi","2014","12","21","02:00","32","-12"
"Enontekiö Kilpisjärvi","2014","12","22","02:00","30","-27.4"
"Enontekiö Kilpisjärvi","2014","12","23","02:00","30","-30"
"Enontekiö Kilpisjärvi","2014","12","24","02:00","30","-29.5"
"Enontekiö Kilpisjärvi","2014","12","25","02:00","32","-12.4"
"Enontekiö Kilpisjärvi","2014","12","26","02:00","32","-14.5"
"Enontekiö Kilpisjärvi","2014","12","27","02:00","32","-22"
"Enontekiö Kilpisjärvi","2014","12","28","02:00","34","-27"
"Enontekiö Kilpisjärvi","2014","12","29","02:00","34","-18.8"
"Enontekiö Kilpisjärvi","2014","12","30","02:00","39","-2.1"
"Enontekiö Kilpisjärvi","2014","12","31","02:00","45","-0.2"
"Enontekiö Kilpisjärvi","2015","1","1","02:00","50","1.1"
"Enontekiö Kilpisjärvi","2015","1","2","02:00","43","-8.9"
"Enontekiö Kilpisjärvi","2015","1","3","02:00","43","-10.3"
"Enontekiö Kilpisjärvi","2015","1","4","02:00","43","-9.4"
"Enontekiö Kilpisjärvi","2015","1","5","02:00","45","-18.6"
"Enontekiö Kilpisjärvi","2015","1","6","02:00","45","-12.3"
"Enontekiö Kilpisjärvi","2015","1","7","02:00","46","-6.9"
"Enontekiö Kilpisjärvi","2015","1","8","02:00","48","-5.2"
"Enontekiö Kilpisjärvi","2015","1","9","02:00","56","-6.7"
"Enontekiö Kilpisjärvi","2015","1","10","02:00","60","-15.3"
"Enontekiö Kilpisjärvi","2015","1","11","02:00","61","-26.7"
"Enontekiö Kilpisjärvi","2015","1","12","02:00","58","-35.3"
"Enontekiö Kilpisjärvi","2015","1","13","02:00","56","-21"
"Enontekiö Kilpisjärvi","2015","1","14","02:00","56","-12.7"
"Enontekiö Kilpisjärvi","2015","1","15","02:00","56","-16.1"
"Enontekiö Kilpisjärvi","2015","1","16","02:00","56","-9.7"
"Enontekiö Kilpisjärvi","2015","1","17","02:00","60","-5.2"
"Enontekiö Kilpisjärvi","2015","1","18","02:00","58","-7.2"
"Enontekiö Kilpisjärvi","2015","1","19","02:00","58","-28.4"
"Enontekiö Kilpisjärvi","2015","1","20","02:00","58","-34.5"
"Enontekiö Kilpisjärvi","2015","1","21","02:00","56","-30.8"
"Enontekiö Kilpisjärvi","2015","1","22","02:00","56","-28.8"
"Enontekiö Kilpisjärvi","2015","1","23","02:00","56","-21.2"
"Enontekiö Kilpisjärvi","2015","1","24","02:00","56","-15.6"
"Enontekiö Kilpisjärvi","2015","1","25","02:00","56","-13.2"
"Enontekiö Kilpisjärvi","2015","1","26","02:00","55","-6.7"
"Enontekiö Kilpisjärvi","2015","1","27","02:00","55","-4.9"
"Enontekiö Kilpisjärvi","2015","1","28","02:00","54","-9.4"
"Enontekiö Kilpisjärvi","2015","1","29","02:00","51","-9.7"
"Enontekiö Kilpisjärvi","2015","1","30","02:00","48","-12.6"
"Enontekiö Kilpisjärvi","2015","1","31","02:00","48","-13.3"
"Enontekiö Kilpisjärvi","2015","2","1","02:00","48","-11.6"
"Enontekiö Kilpisjärvi","2015","2","2","02:00","46","-14.5"
"Enontekiö Kilpisjärvi","2015","2","3","02:00","44","-14.4"
"Enontekiö Kilpisjärvi","2015","2","4","02:00","44","-18.5"
"Enontekiö Kilpisjärvi","2015","2","5","02:00","44","-7.7"
"Enontekiö Kilpisjärvi","2015","2","6","02:00","65","-3.7"
"Enontekiö Kilpisjärvi","2015","2","7","02:00","62","-3.9"
"Enontekiö Kilpisjärvi","2015","2","8","02:00","73","-10.8"
"Enontekiö Kilpisjärvi","2015","2","9","02:00","70","-8.9"
"Enontekiö Kilpisjärvi","2015","2","10","02:00","90","-4.1"
"Enontekiö Kilpisjärvi","2015","2","11","02:00","115","-5"
"Enontekiö Kilpisjärvi","2015","2","12","02:00","113","-7.6"
"Enontekiö Kilpisjärvi","2015","2","13","02:00","116","-10.4"
"Enontekiö Kilpisjärvi","2015","2","14","02:00","114","-19.9"
"Enontekiö Kilpisjärvi","2015","2","15","02:00","113","-15.8"
"Enontekiö Kilpisjärvi","2015","2","16","02:00","106","-12.8"
"Enontekiö Kilpisjärvi","2015","2","17","02:00","104","-9.1"
"Enontekiö Kilpisjärvi","2015","2","18","02:00","100","-7.9"
"Enontekiö Kilpisjärvi","2015","2","19","02:00","100","-6.7"
"Enontekiö Kilpisjärvi","2015","2","20","02:00","102","-3.9"
"Enontekiö Kilpisjärvi","2015","2","21","02:00","100","-5.6"
"Enontekiö Kilpisjärvi","2015","2","22","02:00","98","-10.5"
"Enontekiö Kilpisjärvi","2015","2","23","02:00","97","-13.3"
"Enontekiö Kilpisjärvi","2015","2","24","02:00","97","-2.7"
"Enontekiö Kilpisjärvi","2015","2","25","02:00","97","-5.1"
"Enontekiö Kilpisjärvi","2015","2","26","02:00","95","-4.5"
"Enontekiö Kilpisjärvi","2015","2","27","02:00","94","-1"
"Enontekiö Kilpisjärvi","2015","2","28","02:00","92","-2.7"
"Enontekiö Kilpisjärvi","2015","3","1","02:00","92","-1.6"
"Enontekiö Kilpisjärvi","2015","3","2","02:00","92","-1.5"
"Enontekiö Kilpisjärvi","2015","3","3","02:00","92","-0.7"
"Enontekiö Kilpisjärvi","2015","3","4","02:00","93","-4.9"
"Enontekiö Kilpisjärvi","2015","3","5","02:00","93","-14"
"Enontekiö Kilpisjärvi","2015","3","6","02:00","93","-2.7"
"Enontekiö Kilpisjärvi","2015","3","7","02:00","91","-2.4"
"Enontekiö Kilpisjärvi","2015","3","8","02:00","90","-2.2"
"Enontekiö Kilpisjärvi","2015","3","9","02:00","92","-2.6"
"Enontekiö Kilpisjärvi","2015","3","10","02:00","97","-7"
"Enontekiö Kilpisjärvi","2015","3","11","02:00","94","-4.5"
"Enontekiö Kilpisjärvi","2015","3","12","02:00","96","-1.3"
"Enontekiö Kilpisjärvi","2015","3","13","02:00","95","1"
"Enontekiö Kilpisjärvi","2015","3","14","02:00","92","1.6"
"Enontekiö Kilpisjärvi","2015","3","15","02:00","88","-0.3"
"Enontekiö Kilpisjärvi","2015","3","16","02:00","88","0.7"
"Enontekiö Kilpisjärvi","2015","3","17","02:00","86","-4.1"
"Enontekiö Kilpisjärvi","2015","3","18","02:00","85","1.7"
"Enontekiö Kilpisjärvi","2015","3","19","02:00","85","-1.6"
"Enontekiö Kilpisjärvi","2015","3","20","02:00","93","-9.1"
"Enontekiö Kilpisjärvi","2015","3","21","02:00","93","-11"
"Enontekiö Kilpisjärvi","2015","3","22","02:00","93","-8.8"
"Enontekiö Kilpisjärvi","2015","3","23","02:00","95","-8.6"
"Enontekiö Kilpisjärvi","2015","3","24","02:00","95","-9.7"
"Enontekiö Kilpisjärvi","2015","3","25","02:00","94","-7.8"
"Enontekiö Kilpisjärvi","2015","3","26","02:00","99","-7"
"Enontekiö Kilpisjärvi","2015","3","27","02:00","96","-6.5"
"Enontekiö Kilpisjärvi","2015","3","28","02:00","101","-6.3"
"Enontekiö Kilpisjärvi","2015","3","29","02:00","96","-4.3"
"Enontekiö Kilpisjärvi","2015","3","30","03:00","97","-2"
"Enontekiö Kilpisjärvi","2015","3","31","03:00","93","-3.6"
"Enontekiö Kilpisjärvi","2015","4","1","03:00","97","-3.4"
"Enontekiö Kilpisjärvi","2015","4","2","03:00","96","-6.7"
"Enontekiö Kilpisjärvi","2015","4","3","03:00","95","-2.5"
"Enontekiö Kilpisjärvi","2015","4","4","03:00","95","-1.4"
"Enontekiö Kilpisjärvi","2015","4","5","03:00","97","-1.1"
"Enontekiö Kilpisjärvi","2015","4","6","03:00","95","0.8"
"Enontekiö Kilpisjärvi","2015","4","7","03:00","95","1.6"
"Enontekiö Kilpisjärvi","2015","4","8","03:00","94","-1"
"Enontekiö Kilpisjärvi","2015","4","9","03:00","106","-2.9"
"Enontekiö Kilpisjärvi","2015","4","10","03:00","104","-3.5"
"Enontekiö Kilpisjärvi","2015","4","11","03:00","106","-3.1"
"Enontekiö Kilpisjärvi","2015","4","12","03:00","105","-1.8"
"Enontekiö Kilpisjärvi","2015","4","13","03:00","104","-0.8"
"Enontekiö Kilpisjärvi","2015","4","14","03:00","114","-1.1"
"Enontekiö Kilpisjärvi","2015","4","15","03:00","112","-0.2"
"Enontekiö Kilpisjärvi","2015","4","16","03:00","107","0"
"Enontekiö Kilpisjärvi","2015","4","17","03:00","102","-1.4"
"Enontekiö Kilpisjärvi","2015","4","18","03:00","99","2.3"
"Enontekiö Kilpisjärvi","2015","4","19","03:00","95","1.2"
"Enontekiö Kilpisjärvi","2015","4","20","03:00","91","2.5"
"Enontekiö Kilpisjärvi","2015","4","21","03:00","85","3.2"
"Enontekiö Kilpisjärvi","2015","4","22","03:00","83","0.6"
"Enontekiö Kilpisjärvi","2015","4","23","03:00","83","-1.1"
